district,crop,pH,N,P,K,avg_temp,total_rainfall,avg_humidity,yield
Narayanpet,Bajra,6.6,20,72,66,30.774021062279168,452.81955263875034,51.26476264613824,2.86
Nalgonda,Bengal Gram,6.5,144,21,62,24.65410233557505,678.728333638137,68.72510549432356,3.46
Narayanpet,Bajra,7.2,153,32,50,35.6840805940125,747.3576232135019,43.46489285770058,3.74
Mahabubnagar,Red Gram,7.0,100,63,72,28.8606710897399,715.0873651491864,63.54380159456639,3.17
Jangaon,Soybean,5.8,122,48,40,36.16995161008272,361.6817180523552,61.311822289852074,4.12
Jagtial,Sesame,6.4,137,65,58,33.27056576762567,496.9152629765777,44.50165776520162,3.46
Komaram Bheem Asifabad,Bajra,7.4,75,63,20,29.434390814192934,268.5637354674011,77.89102276534753,3.29
Warangal,Bajra,5.9,73,24,60,33.07190629207368,280.73082185415865,48.68487743856567,2.9
Sangareddy,Soybean,5.9,41,74,52,35.67637987693329,631.0121709227842,76.10531617890504,3.63
Mahabubabad,Ragi,6.4,109,40,70,30.677224377366088,291.94517624995206,54.55990624396651,3.92
Nalgonda,Maize,7.2,149,74,68,27.836635173599,636.3548730023361,77.49417446138209,5.25
Mahabubabad,Jowar,6.6,42,23,55,30.779006017979093,630.5939525752508,62.35139801771618,3.31
Wanaparthy,Ragi,6.8,130,25,33,36.95807977761207,493.7753074225504,80.79384586225297,3.77
Komaram Bheem Asifabad,Groundnut,6.2,82,52,74,23.02110490751778,747.1137296305434,51.869526517981726,4.17
Wanaparthy,Bengal Gram,6.7,102,55,62,34.62100541454304,709.8691320845728,47.21816594401161,3.34
Rajanna Sircilla,Rice,5.6,95,31,34,36.753333478462665,749.7034868763759,67.0475412532813,5.54
Nalgonda,Soybean,5.6,35,69,72,22.166672993449097,662.5823124938363,42.28126592628217,3.34
Jangaon,Sunflower,7.0,88,62,46,37.55832555183077,364.215273934513,59.349553604542606,3.59
Hanumakonda,Jowar,7.3,125,35,54,25.80870888014211,707.4184009013941,58.80998682802718,4.33
Adilabad,Soybean,5.7,103,47,45,30.31878324902779,482.4335243523609,68.18006988395699,3.71
Jayashankar Bhupalpally,Sugarcane,6.9,54,43,66,22.259510956040664,657.8559866922307,77.29291417607368,66.36
Vikarabad,Bajra,7.0,34,58,50,35.61348270004888,488.2654592301977,64.83716455099544,3.25
Hanumakonda,Chilli,5.6,136,39,28,35.93612332643021,556.3296156767601,64.88242968599633,4.15
Mahabubnagar,Red Gram,6.6,49,43,74,22.668648673053596,773.5822879222419,45.59754152984149,2.2
Jogulamba Gadwal,Chilli,6.2,159,54,50,23.970385172966793,534.859569561685,50.24762382311374,4.21
Mahabubnagar,Onion,6.7,55,36,47,37.166399552418795,300.6971961890865,56.86567827959482,25.68
Sangareddy,Bajra,6.2,110,47,40,31.332710838510888,656.3925188321374,49.49691226425556,3.64
Rajanna Sircilla,Jowar,6.6,174,48,58,25.45393679194195,654.042597332665,74.37062244393003,4.79
Kamareddy,Jowar,7.2,42,24,65,34.10221005131564,479.59010149273064,59.57833784580501,3.42
Hanumakonda,Jowar,5.8,119,70,24,30.55573983605928,517.2620301687846,48.436091717167784,4.33
Jogulamba Gadwal,Jowar,7.4,165,39,72,30.76564779025989,526.7971075724913,76.0088460067702,4.21
Nizamabad,Sunflower,6.2,37,28,38,30.876372745722108,279.1618766560518,44.462511513727335,2.94
Mahabubabad,Bajra,7.0,52,77,50,23.51639057371525,278.19744988928744,80.67533685374663,3.17
Mancherial,Soybean,7.2,22,27,24,26.545583130216325,386.60149817953834,78.20810878297908,2.94
Mahabubnagar,Jowar,6.1,126,32,23,33.70013220360337,368.81642649766593,45.19717622897694,3.73
Wanaparthy,Groundnut,5.3,101,48,54,25.84305791634887,358.2245068049064,60.072605113064014,3.88
Hanumakonda,Red Gram,6.6,26,30,22,26.82729856634416,685.0866219779065,63.641267918263914,2.5
Jagtial,Maize,5.1,80,53,67,36.7974843059961,484.93543662418244,44.19368925086863,4.97
Suryapet,Sugarcane,6.2,79,49,52,23.916334038757363,646.7985345724269,42.90802176955398,66.78
Hanumakonda,Ragi,6.2,44,75,69,28.377244031020375,583.0696600283704,53.277329476030154,3.43
Suryapet,Jowar,6.3,153,75,30,24.930350412518095,718.1396756492891,41.060552360538075,4.69
Adilabad,Red Gram,6.7,141,77,44,37.16749222710272,269.28434592738523,51.820055017755934,2.81
Rangareddy,Groundnut,7.3,71,41,46,28.758776082315578,246.893195431121,50.37373426616178,3.15
Kamareddy,Sunflower,5.0,145,43,33,35.41091090802149,711.2417274689922,77.35378685994667,4.3
Nalgonda,Maize,6.2,65,73,56,37.99124321779016,394.2601471674752,63.36253997120632,4.11
Hyderabad,Ragi,6.4,149,34,51,35.120041049810155,365.5682711797801,63.39922655975216,3.67
Mulugu,Sesame,6.3,152,63,54,32.722577053574774,842.3652519473596,45.60583812277153,3.6
Kamareddy,Sugarcane,5.8,132,56,33,32.130635877575806,597.3445947759449,78.67851067445696,67.53
Nirmal,Cotton,7.0,96,59,46,35.752383715680594,589.4784925572148,57.55319840281082,4.39
Medchal Malkajgiri,Chilli,6.5,110,65,73,36.63838179155819,238.7368964229136,42.380164514269005,3.13
Mulugu,Ragi,5.1,146,75,45,30.72997007568891,664.5214202225854,76.1629288295278,4.31
Mulugu,Jowar,5.9,152,63,35,30.5703594688566,754.548148964346,49.01536240181266,5.16
Medchal Malkajgiri,Sugarcane,6.2,135,69,28,30.11451386307617,531.6093121164581,82.29669855471437,67.58
Karimnagar,Chilli,5.1,66,57,37,30.034574873347047,655.3602753283216,67.06665752423285,4.06
Warangal,Soybean,6.1,126,55,28,30.0557761624262,694.6248090764095,52.38481234337142,4.69
Yadadri Bhuvanagiri,Sunflower,5.0,123,70,80,28.770476582429367,291.9342407451001,64.21256856630866,4.28
Adilabad,Maize,6.6,67,22,53,25.99341084475656,503.2650865293721,73.02055152998634,4.02
Mancherial,Maize,6.4,79,53,50,27.26467435659541,304.2433635651981,60.82750243169875,4.45
Khammam,Bajra,5.1,148,68,73,25.02161718944718,361.9055158201189,52.97827250725526,3.61
Peddapalli,Sunflower,6.8,121,69,57,26.25776073828517,779.0584995425005,54.211012319856806,4.01
Adilabad,Sugarcane,5.4,145,26,60,33.91770671646276,885.2854106450484,61.44583673860977,67.55
Jagtial,Maize,6.7,114,35,67,35.906071507494744,315.11475148476995,57.7571937174063,4.2
Jayashankar Bhupalpally,Bengal Gram,5.7,30,31,48,32.78391427560503,475.3021229919141,58.36053741780499,2.14
Jayashankar Bhupalpally,Sugarcane,5.8,36,58,25,35.698328505593636,804.5042794148926,73.8992565414826,66.31
Bhadradri Kothagudem,Rice,7.4,172,51,70,25.609777803254573,703.1860538483411,78.98527837988507,5.86
Warangal,Rice,6.5,68,59,37,29.862957289337185,795.4344089452937,58.1836814768645,5.36
Kamareddy,Groundnut,6.3,128,67,28,37.55879423396849,788.2308159693017,52.94501518595271,3.96
Nirmal,Chilli,5.6,49,63,46,29.207042666988468,876.0041282582067,76.42975805822076,4.19
Wanaparthy,Soybean,5.5,148,22,70,33.28361186545359,219.87223560230228,43.98972077480613,4.21
Mahabubabad,Groundnut,7.0,124,32,62,35.287463446950774,636.4075777159628,48.463923111532694,4.47
Warangal,Ragi,6.6,120,77,20,33.70248341143396,758.6578506182453,83.33788174575807,4.26
Yadadri Bhuvanagiri,Onion,6.4,125,48,46,32.9777534432534,416.52150632766563,66.02693893741294,27.14
Yadadri Bhuvanagiri,Ragi,6.2,165,34,62,33.69870662153759,237.93389048280363,51.96920184424668,3.36
Peddapalli,Sugarcane,7.3,73,29,61,30.963478451792867,536.8486198942444,48.519646766517255,66.8
Peddapalli,Sugarcane,6.1,52,31,42,23.891535343082843,337.911479576179,48.12732488957106,66.04
Nirmal,Groundnut,6.6,117,62,47,30.877731269293434,784.7687085877966,68.82290008375404,4.75
Yadadri Bhuvanagiri,Sunflower,5.6,166,20,47,23.81714544129464,592.4517794828377,61.801391804151976,3.9
Hyderabad,Sugarcane,7.2,141,77,30,35.42803980732489,668.9191798485977,59.15786461318756,67.26
Kamareddy,Chilli,6.7,56,40,39,36.56328450866938,326.84108182941793,79.01709258389576,2.67
Sangareddy,Sunflower,6.6,115,32,44,23.606918135880733,339.7041356397456,51.85633616419285,3.09
Suryapet,Bajra,7.2,152,26,20,37.036277342060274,343.6528926494884,44.2897457888168,3.52
Mulugu,Onion,7.4,111,61,48,25.661421715584694,319.19020352461985,57.67684940329334,27.13
Nirmal,Bajra,6.7,100,49,68,37.986683369897406,472.4181301044713,83.5935892176722,3.69
Jayashankar Bhupalpally,Jowar,5.0,72,78,24,30.941595627429585,450.39099761153886,77.23241245097299,3.29
Nirmal,Red Gram,6.4,89,62,39,33.91183301799199,646.270284321374,48.73882108987553,3.3
Hanumakonda,Cotton,6.5,180,59,25,32.94434572426356,557.9512893605349,49.32328144692454,5.3
Nirmal,Jowar,6.2,167,36,37,29.319221592538728,468.9675765196746,40.621737285023386,3.95
Nizamabad,Jowar,5.7,22,32,68,34.26178025854348,540.9711164261174,75.1726528016374,2.5
Mahabubnagar,Onion,6.1,119,65,72,28.434724122185067,209.98143335878817,67.24291210982571,26.66
Mahabubnagar,Rice,6.8,90,69,52,28.89282285598653,332.1914186610834,63.93994565664937,5.54
Medak,Red Gram,6.4,45,44,37,27.505123215559536,352.6558991069422,65.40781898893496,2.27
Warangal,Rice,6.5,115,60,55,35.85432272011019,467.36393690709593,60.71871240273992,5.2
Medak,Rice,5.3,29,75,35,23.413866992318,339.1242922035019,46.45347003142269,4.1
Rangareddy,Bajra,5.3,58,20,47,24.865730910499394,535.8774399844528,67.36261523395659,2.98
Yadadri Bhuvanagiri,Bajra,5.2,22,74,62,35.20109689174613,233.25619595131724,78.63250949415453,2.92
Adilabad,Red Gram,7.3,47,23,78,28.901772216795877,265.5719605036022,44.43591577268976,2.31
Vikarabad,Chilli,5.7,51,79,52,22.881952526639985,815.8441892103504,79.64983471051028,3.74
Khammam,Cotton,5.1,88,64,22,31.812310364084354,896.8307743726162,77.3332703627859,4.96
Jayashankar Bhupalpally,Bajra,7.2,153,75,54,30.321562633255475,345.88432630607815,63.74702803799142,3.93
Sangareddy,Jowar,5.3,96,49,23,34.66000729989739,796.918215398192,56.6691035376912,3.93
Vikarabad,Cotton,6.5,20,21,22,29.2176398624649,470.26321778638595,72.43681548335095,3.72
Medchal Malkajgiri,Rice,5.5,78,54,41,33.85618804434739,622.8191305242956,75.0194968971111,5.06
Nizamabad,Red Gram,7.4,130,28,22,23.04818307110331,444.81012499079645,42.45716484100323,2.58
Medchal Malkajgiri,Maize,7.5,111,66,57,24.2539608247833,433.76969893078126,79.83472215280139,5.14
Mahabubabad,Jowar,5.5,91,68,74,27.039216866762157,524.8139076066302,51.581755516968656,3.69
Medchal Malkajgiri,Rice,5.2,104,39,32,26.40642258413324,765.2808886186406,53.879204809923685,5.82
Karimnagar,Sunflower,5.1,129,41,48,28.829184658245097,801.5735470710136,69.8635774182764,4.54
Komaram Bheem Asifabad,Bengal Gram,7.2,72,31,76,32.87417327380039,513.4209647305472,67.65691991905575,2.44
Adilabad,Bengal Gram,7.2,103,38,68,24.7620932830578,698.2136813342106,62.20364047760367,3.32
Nagarkurnool,Red Gram,6.7,179,49,45,23.489142665488167,706.7047525735452,53.187296647563684,3.57
Hanumakonda,Sugarcane,5.3,63,68,55,32.95386269071742,739.6796540817278,83.17367833011488,66.58
Jogulamba Gadwal,Sesame,6.3,55,59,60,22.641436096110986,668.2281047869362,42.09323008326366,2.39
Mulugu,Sugarcane,6.0,91,36,51,24.583017926454065,557.9882052887153,45.10085614698857,66.47
Adilabad,Bajra,7.1,171,48,75,31.172807517187554,275.4766923464186,52.90708389655785,4.52
Nagarkurnool,Jowar,5.4,26,34,38,34.25705982034198,540.8547518645106,57.11088743355589,3.11
Komaram Bheem Asifabad,Chilli,5.8,112,27,61,27.811543263984937,211.6397714148821,55.036240580166435,3.77
Rangareddy,Ragi,5.1,75,34,73,29.11186352179849,884.4020618002005,49.235207050043144,3.26
Narayanpet,Sunflower,6.5,116,49,26,37.90746249851004,478.4368485337077,82.28346152093312,3.37
Wanaparthy,Maize,6.3,151,66,51,36.89728268565388,852.5803159645749,50.2011381756987,5.4
Wanaparthy,Maize,7.5,147,24,24,37.93838489987344,460.81268432755,56.05124871212206,4.93
Komaram Bheem Asifabad,Bajra,7.4,162,36,45,31.967018401729884,498.5181044126202,61.48373151811335,3.71
Nagarkurnool,Chilli,5.6,144,45,61,34.7240900664257,770.3673657353352,74.3092929581814,4.11
Mulugu,Bajra,5.9,115,78,56,29.015392891455434,824.5064352832857,68.0523309125235,4.74
Peddapalli,Red Gram,7.5,172,56,55,37.41186004065717,861.0445306051312,53.40716325594238,4.11
Nirmal,Jowar,6.2,23,21,25,36.21729732601296,411.5046014494831,75.11376120465344,2.89
Jangaon,Groundnut,6.5,87,23,32,26.86949156346662,780.5018961017626,76.52709894515037,4.16
Vikarabad,Jowar,6.7,63,31,53,29.44032454915301,755.9272434928047,73.86744928049889,3.74
Mancherial,Ragi,5.9,113,23,44,32.12924395788747,253.95569233160984,49.59769587318594,2.8
Karimnagar,Chilli,6.9,66,53,53,22.47073305850147,464.77441756384735,45.941403835441655,2.84
Nalgonda,Jowar,7.2,64,68,54,37.80397122975861,744.1011730618808,68.30964538525934,3.91
Jogulamba Gadwal,Sunflower,6.5,70,24,37,31.367429006551333,772.3688080520544,62.25551710172837,3.14
Medak,Jowar,6.0,134,60,72,35.20332319621485,344.96055698946736,56.984668609320295,3.74
Hanumakonda,Sesame,7.2,156,68,55,33.87297069432084,515.7156856936296,54.4908646256933,3.08
Hyderabad,Red Gram,6.8,112,76,59,22.50135355128687,260.9569396908074,75.77092086511908,3.08
Jogulamba Gadwal,Sesame,5.1,30,75,36,27.729155975529007,685.1714693323493,66.62076934873855,2.15
Bhadradri Kothagudem,Maize,6.1,173,80,80,33.05973639876774,592.3368927103085,65.97707434103658,5.62
Hyderabad,Ragi,6.2,105,45,33,27.79380819582783,494.090544387713,82.7217426420864,3.31
Siddipet,Bajra,5.5,145,24,34,28.564729319985283,846.6303492444692,81.7326505130392,4.47
Sangareddy,Groundnut,6.3,158,39,73,29.914743133362634,584.7971256745809,45.80730913770499,4.99
Nizamabad,Soybean,5.3,68,48,36,35.333026987965,796.7116952194159,68.16534062349703,3.33
Komaram Bheem Asifabad,Bajra,7.3,55,28,43,28.53053101483965,574.7012195308192,64.67323523357055,3.13
Khammam,Sunflower,7.1,143,62,39,32.190243190984845,614.4266621662567,75.39945054858134,4.64
Vikarabad,Ragi,5.2,40,44,34,27.53700573219375,209.00361083150995,78.15617896919366,2.15
Medak,Sunflower,6.0,61,42,62,28.644033617345794,672.291701140063,83.01617603850396,3.82
Bhadradri Kothagudem,Chilli,7.3,127,41,60,36.02080896076161,482.98884771250476,65.94503839645196,3.59
Adilabad,Ragi,6.7,82,31,62,35.62974528050192,265.6088517296428,67.54350735788704,2.49
Jogulamba Gadwal,Ragi,6.4,161,31,34,28.56689073247376,668.4044921251991,58.80974741344755,4.03
Nirmal,Jowar,7.1,98,53,51,35.76866214524498,887.2628653105027,58.12556549840407,4.48
Sangareddy,Cotton,7.1,30,22,53,22.552617939072697,382.3404549865926,62.311899749093854,2.99
Narayanpet,Chilli,6.7,46,21,41,26.915419208078937,773.220454681359,84.62147944453471,3.05
Peddapalli,Sugarcane,6.5,91,67,66,33.100630724803686,201.72359222766667,71.20397173449274,66.75
Komaram Bheem Asifabad,Sesame,7.4,65,53,79,22.885558935194503,720.7164567066752,57.794436973875676,2.56
Warangal,Groundnut,7.0,33,56,21,22.971232299001652,856.3049669757148,49.688747677239206,3.06
Rangareddy,Chilli,7.3,171,24,31,23.17773827837304,209.68403215207604,75.35057441269788,4.19
Peddapalli,Onion,5.6,34,42,36,29.517958600745963,240.3967006939285,45.74514840112689,25.78
Khammam,Rice,6.9,153,27,75,29.94569831263388,745.1791358817826,62.60741389930442,5.73
Karimnagar,Bengal Gram,7.2,166,28,57,36.258501976071386,675.03202058629,71.31983320348206,3.25
Nagarkurnool,Cotton,7.1,167,69,73,24.704648438314443,785.0790272155847,55.57114522128057,5.05
Mulugu,Ragi,5.2,26,48,65,35.94088893194964,363.588843790841,40.10775474127283,1.96
Bhadradri Kothagudem,Bajra,5.8,37,70,34,24.290885225969518,393.88445003112724,51.65362450616861,2.72
Kamareddy,Sunflower,7.5,114,25,44,37.425976558852554,339.52776326611934,56.16414395160075,3.69
Rajanna Sircilla,Onion,5.6,72,64,40,32.172695859142834,501.4079948129727,70.11458281146795,26.54
Vikarabad,Red Gram,7.0,55,59,72,35.78908802439052,602.1255858743764,48.71219991387356,2.86
Mancherial,Sugarcane,6.4,31,40,36,36.944561954812855,338.4769772326979,42.53068617296008,65.56
Adilabad,Ragi,5.1,170,30,71,28.331046305988362,340.2900593922401,46.44876371290148,3.5
Hanumakonda,Soybean,6.8,173,80,29,37.4122243644597,645.2670607524542,46.45813773257596,5.09
Kamareddy,Sesame,6.1,86,39,58,36.00273164207343,883.6500729226718,63.24150301658371,2.65
Mahabubabad,Maize,7.1,38,76,33,36.74860450146512,334.3766903577989,56.63085715940514,4.07
Siddipet,Rice,6.5,29,72,34,28.5836268129926,685.5792583649152,81.29737018417794,4.98
Bhadradri Kothagudem,Ragi,7.5,105,35,44,32.499410930317694,682.4077133500889,60.76826756677393,3.81
Rajanna Sircilla,Soybean,6.6,177,38,60,30.216714835286492,441.71952033327983,40.06660417948833,5.01
Adilabad,Soybean,5.8,87,45,45,37.77878077534759,556.6767433571154,59.94584294014357,3.46
Adilabad,Chilli,5.6,40,69,25,33.768861584846896,325.3557836772999,58.827801508341,3.28
Medchal Malkajgiri,Soybean,7.3,71,67,58,25.137487261100734,394.9228554502333,62.28968561901026,4.13
Narayanpet,Cotton,6.3,62,70,72,34.281254253700645,654.2200181944512,57.77142091203825,3.92
Adilabad,Cotton,5.6,102,63,69,37.214590935264965,477.1985715541764,66.63583031864839,4.03
Narayanpet,Red Gram,6.6,28,65,71,24.2457838173194,513.6229453286352,84.30098167437474,2.17
Kamareddy,Bajra,5.7,37,57,27,26.005912214176966,314.1891894473989,49.150066993859674,2.7
Medak,Cotton,6.4,71,36,57,28.457515425544237,268.45700696685753,60.45635246912195,3.68
Yadadri Bhuvanagiri,Ragi,6.7,78,65,65,22.749337805901163,615.6051945417611,51.555467028291915,2.85
Yadadri Bhuvanagiri,Maize,5.2,46,48,80,33.46141046977297,233.49186150639838,56.24409812176181,4.28
Adilabad,Bajra,7.2,157,79,44,24.80925188186705,626.1740319091082,57.22201369978596,4.35
Jagtial,Bengal Gram,5.0,28,37,56,33.65325423870412,484.9595314003029,45.98456329058099,2.47
Wanaparthy,Red Gram,5.3,143,47,36,25.931849243833774,706.7028769854885,63.63610225816292,3.97
Khammam,Bengal Gram,5.9,73,50,70,24.433192304409133,239.58586234885007,64.04949394924573,2.77
Yadadri Bhuvanagiri,Jowar,6.2,85,47,40,36.48797870586745,857.4058107080737,41.39290550912113,3.59
Jagtial,Rice,5.2,53,49,45,29.30267332559736,578.270180445078,65.36380776561833,5.05
Vikarabad,Sugarcane,5.4,94,43,72,30.71068714216896,381.04789801943355,71.01298589292996,66.63
Bhadradri Kothagudem,Rice,6.5,86,34,42,32.314970135669704,312.61766244056116,80.00466981721142,4.84
Komaram Bheem Asifabad,Rice,5.9,47,77,63,37.9040551005035,565.4781493431548,54.80385092821088,4.32
Mahabubabad,Maize,5.2,31,74,41,35.83484855533609,434.2446915660439,54.44827409249119,4.13
Kamareddy,Sesame,5.3,145,20,39,28.71738889283086,347.90083031325366,50.13246131646751,2.51
Jogulamba Gadwal,Onion,6.7,51,50,43,29.329722114363083,824.8307073579655,52.007300213042015,26.66
Jayashankar Bhupalpally,Sunflower,6.2,60,24,79,24.46353359860042,845.423916562522,74.75911050609409,3.81
Peddapalli,Chilli,6.0,79,40,78,37.29318741473713,590.6359009930254,45.41655099153842,3.53
Jogulamba Gadwal,Maize,6.6,174,43,70,32.157415334693795,253.60763838085086,61.68243309892141,5.25
Nirmal,Rice,5.9,139,74,60,26.879340020454045,344.44479637857074,65.17179161557277,5.89
Narayanpet,Chilli,7.0,82,38,30,22.114379915922143,792.8879256092391,77.63737802776194,3.45
Mahabubnagar,Sugarcane,5.9,154,29,21,29.44042842235921,777.3155307744457,75.85010353177296,67.54
Jogulamba Gadwal,Chilli,5.7,141,73,25,32.001095841553386,507.11551142966516,62.40171336341472,4.08
Sangareddy,Sunflower,7.0,48,80,24,28.953780463830626,733.9088411509548,65.75115297848544,3.8
Medchal Malkajgiri,Groundnut,5.6,40,70,70,35.09232124575243,736.5877599986733,81.56411802301633,3.03
Hanumakonda,Bajra,6.5,164,52,57,26.300012705052254,415.2370004060565,84.13317620707652,3.76
Nizamabad,Sunflower,6.8,153,52,49,29.80200371583082,623.097678899529,78.21986268390526,4.24
Yadadri Bhuvanagiri,Sunflower,6.9,62,66,55,37.23046459563457,698.2224710686185,47.823692806988745,3.47
Medchal Malkajgiri,Ragi,5.4,42,80,46,23.17318541567629,743.2515788718919,69.6417597926081,3.16
Siddipet,Jowar,5.9,138,28,57,27.675086990161702,428.7034421586142,73.30337413604894,3.66
Jogulamba Gadwal,Onion,7.0,165,70,47,37.27666948884021,788.8107531038071,51.17700365689674,27.13
